,author,date,id,nxb,price,rating,rating_Count,review,title,topic
27667,"Diane Pinkley, Mario Herrera",04-2009,318856,Pearson Education,292000,0.0,0,0,Backpack Starter (Second Edition),Education - Teaching
27549,"Diane Pinkley, Mario Herrera",03-2009,318864,Pearson Education,292000,0.0,0,0,Backpack 5 With CD-ROM (Second Edition),Education - Teaching
27668,"Diane Pinkley, Mario Herrera",04-2009,318869,Pearson Education,170000,0.0,0,0,Backpack Second Edition 4: Workbook With Audio CD,Education - Teaching
6374,Sue Limb,12-2008,320100,NXB Hội Nhà Văn,30800,4.0,9,0,Con gái 16 - Bom nổ chậm,Thiếu Niên (11-15 tuôi)
3524,Walter R.Brooks,06-2009,320154,NXB Hội Nhà Văn,37800,4.7,3,0,Freddy và Kẻ Mặt Mịt,Truyện Trinh Thám
8251,Walter R.Brooks,06-2009,320154,NXB Hội Nhà Văn,37800,4.7,3,0,Freddy và Kẻ Mặt Mịt,Kiến thức - Bách Khoa
6375,Walter R.Brooks,06-2009,320154,NXB Hội Nhà Văn,37800,4.7,3,0,Freddy và Kẻ Mặt Mịt,Thiếu Niên (11-15 tuôi)
1496,Long Nhân,06-2009,320458,NXB Hội Nhà Văn,42000,5.0,1,0,Bá Hán 2 - Ma Môn Kỳ Bí,Văn Học Nước Ngoài
4068,Long Nhân,06-2009,320458,NXB Hội Nhà Văn,42000,5.0,1,0,Bá Hán 2 - Ma Môn Kỳ Bí,Truyện Kiếm Hiệp - Phiêu lưu
17013,Stephen Palmer & Cary Cooper,06-2008,320943,NXB Tổng hợp TP.HCM,17000,4.0,4,0,Sunday Times - Giải Tỏa Mâu Thuẫn Và Stress,Sách Kinh Tế
990,Nguyễn Ngọc Tư,03-2015,321315,NXB Trẻ,39000,4.7,209,0,Cánh Đồng Bất Tận (Tái Bản 2016),Văn Học Việt Nam
2764,Nguyễn Ngọc Tư,03-2015,321315,NXB Trẻ,39000,4.7,209,0,Cánh Đồng Bất Tận (Tái Bản 2016),Truyện ngắn - Tản văn
1497,Long Nhân,08-2009,321401,NXB Hội Nhà Văn,42000,0.0,0,0,Dương Oai Trong Hang Hùm,Văn Học Nước Ngoài
4067,Long Nhân,08-2009,321401,NXB Hội Nhà Văn,42000,0.0,0,0,Dương Oai Trong Hang Hùm,Truyện Kiếm Hiệp - Phiêu lưu
1498,Long Nhân,11-2009,321435,NXB Hội Nhà Văn,42000,0.0,0,0,Trộm Long Tráo Phượng,Văn Học Nước Ngoài
4066,Long Nhân,11-2009,321435,NXB Hội Nhà Văn,42000,0.0,0,0,Trộm Long Tráo Phượng,Truyện Kiếm Hiệp - Phiêu lưu
1499,Long Nhân,12-2009,321436,NXB Hội Nhà Văn,42000,0.0,0,0,Võ Hoàng Tái Xuất,Văn Học Nước Ngoài
4065,Long Nhân,12-2009,321436,NXB Hội Nhà Văn,42000,0.0,0,0,Võ Hoàng Tái Xuất,Truyện Kiếm Hiệp - Phiêu lưu
4064,Long Nhân,02-2010,321521,NXB Hội Nhà Văn,43400,0.0,0,0,Vua Sát Thủ,Truyện Kiếm Hiệp - Phiêu lưu
1500,Long Nhân,02-2010,321521,NXB Hội Nhà Văn,43400,0.0,0,0,Vua Sát Thủ,Văn Học Nước Ngoài
1501,Long Nhân,04-2010,321533,NXB Hội Nhà Văn,43400,0.0,0,0,Bí Mật Huyền Môn,Văn Học Nước Ngoài
4063,Long Nhân,04-2010,321533,NXB Hội Nhà Văn,43400,0.0,0,0,Bí Mật Huyền Môn,Truyện Kiếm Hiệp - Phiêu lưu
4062,Long Nhân,05-2010,321580,NXB Hội Nhà Văn,43400,0.0,0,0,Dương Uy Trên Sa Mạc,Truyện Kiếm Hiệp - Phiêu lưu
1502,Long Nhân,05-2010,321580,NXB Hội Nhà Văn,43400,0.0,0,0,Dương Uy Trên Sa Mạc,Văn Học Nước Ngoài
16906,Unidentify,11-2008,321974,NXB Trẻ,41000,0.0,0,0,Nếu Thành Công Là Một Cuộc Chơi,Sách Kinh Tế
14894,Unidentify,11-2008,321974,NXB Trẻ,41000,0.0,0,0,Nếu Thành Công Là Một Cuộc Chơi,Sách Nghệ Thuật Sống Đẹp
27478,Steve Taylore- Knowles,01-2008,322125,MacMillan Publishers,296000,0.0,0,0,Tiki.v,Education - Teaching
4061,Long Nhân,06-2010,322143,NXB Hội Nhà Văn,43400,0.0,0,0,Hiểm Nguy Tế Thủy,Truyện Kiếm Hiệp - Phiêu lưu
1503,Long Nhân,06-2010,322143,NXB Hội Nhà Văn,43400,0.0,0,0,Hiểm Nguy Tế Thủy,Văn Học Nước Ngoài
4060,Long Nhân,06-2010,322148,NXB Hội Nhà Văn,45500,0.0,0,0,Kiến Vũ Đại Đế,Truyện Kiếm Hiệp - Phiêu lưu
1504,Long Nhân,06-2010,322148,NXB Hội Nhà Văn,45500,0.0,0,0,Kiến Vũ Đại Đế,Văn Học Nước Ngoài
4059,Long Nhân,06-2010,322150,NXB Hội Nhà Văn,52500,0.0,0,0,Nô Lệ Có Kỳ Tướng,Truyện Kiếm Hiệp - Phiêu lưu
4058,Long Nhân,06-2010,322153,NXB Hội Nhà Văn,52500,0.0,0,0,Quỷ Kế Của Yêu Nhân,Truyện Kiếm Hiệp - Phiêu lưu
4057,Long Nhân,08-2010,322154,NXB Hội Nhà Văn,55300,0.0,0,0,Băng Hỏa Luân Hồi Ngục,Truyện Kiếm Hiệp - Phiêu lưu
4056,Long Nhân,08-2010,322155,NXB Hội Nhà Văn,55300,0.0,0,0,Độc Kế Của Quỷ Phương,Truyện Kiếm Hiệp - Phiêu lưu
14895,Phan Dũng,03-2010,322410,NXB Trẻ,69300,4.0,1,0,"Tư Duy Logic, Biện Chứng Và Hệ Thống Tập 3",Sách Nghệ Thuật Sống Đẹp
24476,E.Magee,10-2007,322551,NXB Phụ Nữ,24500,3.0,1,0,Ăn Gì Để Tránh Ung Thư Vú?,Sách Kiến Thức Tổng Hợp
24477,E. C. Parnwell,06-2008,322552,NXB Phụ Nữ,16450,3.0,1,0,Ăn Gì Nếu Khó Khăn Khi Bài Tiết?,Sách Kiến Thức Tổng Hợp
24478,Unidentify,07-2008,322553,NXB Phụ Nữ,19600,0.0,0,0,Ăn Gì Nếu Bị Chứng Ợ Chua?,Sách Kiến Thức Tổng Hợp
24479,Unidentify,06-2008,322555,NXB Phụ Nữ,20300,0.0,0,0,"Ăn Gì Khi Đến Tuổi Mãn Kinh?,",Sách Kiến Thức Tổng Hợp
2765,Lê Đình Phương,10-2009,322562,NXB Trẻ,28000,4.0,1,0,Người Bệnh Cuối Ngày,Truyện ngắn - Tản văn
2766,Nhiều Tác Giả,08-2009,322626,NXB Trẻ,45500,0.0,0,0,Buffet Truyện Ngắn Đồng Bằng,Truyện ngắn - Tản văn
24480,Nhiều Tác Giả,06-2009,322627,NXB Trẻ,27300,4.4,5,0,Nhà Báo Viết Về Nghề Báo,Sách Kiến Thức Tổng Hợp
15266,Lý Lan,09-2009,322629,NXB Văn Nghệ TP.HCM,30100,4.4,8,0,Bày Tỏ Tình Yêu,Sách Bà Mẹ - Em Bé
6376,Lý Lan,09-2009,322629,NXB Văn Nghệ TP.HCM,30100,4.4,8,0,Bày Tỏ Tình Yêu,Thiếu Niên (11-15 tuôi)
1505,Nguyễn Như Phong,05-2010,322630,NXB Thanh Niên,45500,5.0,2,0,Bí Ẩn Tam Giác Vàng,Văn Học Nước Ngoài
1040,Nguyễn Như Phong,05-2010,322630,NXB Thanh Niên,45500,5.0,2,0,Bí Ẩn Tam Giác Vàng,Văn Học Việt Nam
2767,Hồ Anh Thái,01-2010,322632,NXB Văn Nghệ TP.HCM,33600,4.0,1,0,Hướng Nào Hà Nội Cũng Sông,Truyện ngắn - Tản văn
2768,Bích Ngân,01-2010,322634,NXB Văn Nghệ TP.HCM,19600,4.0,2,0,Trăng Mật Ở Đảo,Truyện ngắn - Tản văn
6377,"Minh Hiền, Hoài Thu",06-2010,322951,NXB Văn Hoá Thông Tin,28000,0.0,0,0,Tự Tin Thắp Sáng Tình Yêu,Thiếu Niên (11-15 tuôi)
14896,"Minh Hiền, Hoài Thu",06-2010,322951,NXB Văn Hoá Thông Tin,28000,0.0,0,0,Tự Tin Thắp Sáng Tình Yêu,Sách Nghệ Thuật Sống Đẹp
27556,John Allison - Jeremy Townend - Paul Emmerson,04-2008,322984,MacMillan Publishers,275000,0.0,0,0,The Business Upper...,Education - Teaching
27937,Karen Richardson - John Sydes - Marie Kavanagh - John Allison - Paul Emmerson,07-2008,322987,MacMillan Publishers,275000,0.0,0,0,The Business Pre-intermediate...,Education - Teaching
27724,John Allison,03-2007,322989,MacMillan Publishers,275000,0.0,0,0,Tiki.v,Education - Teaching
4055,Long Nhân,03-2010,323041,NXB Văn Học,443800,0.0,0,0,Diệt Tần (Bộ 9 quyển),Truyện Kiếm Hiệp - Phiêu lưu
27835,Sue Kay,01-2008,323332,MacMillan Publishers,165000,0.0,0,0,New Inside Out Pre...,Education - Teaching
27688,Sue Kay,01-2008,323333,MacMillan Publishers,331000,5.0,1,0,New Inside Out Pre...,Education - Teaching
27689,Unidentify,05-2008,323339,MacMillan Publishers,165000,0.0,0,0,New Inside Out Intermediate...,Education - Teaching
28053,Pete Maggs,06-2007,323343,MacMillan Publishers,165000,0.0,0,0,New Inside Out Elementary: Workbook Pack with Key,Education - Teaching
27996,Pete Maggs,06-2007,323343,MacMillan Publishers,165000,0.0,0,0,New Inside Out Elementary: Workbook Pack with Key,Education - Teaching
27832,Sue Kay,01-2007,323345,MacMillan Publishers,331000,0.0,0,0,New Inside Out: Elementary:...,Education - Teaching
27834,Sue Kay,03-2007,323352,MacMillan Publishers,331000,0.0,0,0,New Inside Out: Beginner:...,Education - Teaching
27831,Sue Kay,01-2010,323358,MacMillan Publishers,331000,0.0,0,0,Tiki.v,Education - Teaching
27479,Philip Prowse,03-2007,323812,MacMillan Publishers,211000,0.0,0,0,Inspiration - Student's Book: Level 4,Education - Teaching
27969,Philip Prowse,05-2007,323814,MacMillan Publishers,151000,0.0,0,0,Inspiration - Activity Book: Level 4,Education - Teaching
27687,Philip Kerr,02-2005,323843,MacMillan Publishers,159000,0.0,0,0,Inside Out Upper Intermediate...,Education - Teaching
27553,Mark Powell,01-2009,323891,MacMillan Publishers,352000,0.0,0,0,Tiki.v,Education - Teaching
27554,Mark Powell,01-2009,323897,MacMillan Publishers,352000,0.0,0,0,Tiki.v,Education - Teaching
28097,Mark Allen,12-2006,323909,MacMillan Publishers,165000,0.0,0,0,IELTS Graduation: Student's Book,Education - Teaching
27693,Colin Granger,01-2010,323919,MacMillan Publishers,259000,0.0,0,0,Tiki.v,Education - Teaching
27692,Colin Granger,01-2010,323920,MacMillan Publishers,151000,0.0,0,0,Hot Spot 4: Activity Book (Hotspot),Education - Teaching
27833,C Granger,01-2009,323925,MacMillan Publishers,259000,0.0,0,0,Tiki.v,Education - Teaching
27694,Colin Granger,01-2009,323926,MacMillan Publishers,151000,0.0,0,0,Tiki.v,Education - Teaching
28129,Granger,03-2009,323929,MacMillan Publishers,259000,0.0,0,0,Tiki.v,Education - Teaching
27997,Colin Granger,01-2009,323930,MacMillan Publishers,151000,0.0,0,0,Tiki.v,Education - Teaching
28052,Colin Granger,01-2009,323930,MacMillan Publishers,151000,0.0,0,0,Tiki.v,Education - Teaching
27836,Schottman,01-2009,324058,MacMillan Publishers,102000,0.0,0,0,Fingerprints: Workbook 3,Education - Teaching
27695,Caroline Linse,01-2009,324060,MacMillan Publishers,131000,0.0,0,0,Fingerprints: Student Book 3,Education - Teaching
27483,Caroline Linse,11-2009,324062,MacMillan Publishers,102000,0.0,0,0,Fingerprints: Workbook 2,Education - Teaching
27696,Caroline Linse,11-2009,324066,MacMillan Publishers,102000,0.0,0,0,Fingerprints: Workbook 1,Education - Teaching
27481,Elly Scho Caroline Linse,11-2001,324068,MacMillan Publishers,131000,0.0,0,0,Fingerprints: Student Book 1,Education - Teaching
27710,M et al Monterrubi,06-2005,324103,MacMillan Publishers,134000,0.0,0,0,Hands Up! 3 AB,Education - Teaching
28051,Unidentify,01-2005,324113,MacMillan Publishers,195000,0.0,0,0,Faces 2 SB Pk,Education - Teaching
27998,Unidentify,01-2005,324113,MacMillan Publishers,195000,0.0,0,0,Faces 2 SB Pk,Education - Teaching
27939,Unidentify,01-2005,324114,MacMillan Publishers,195000,0.0,0,0,Faces 1 SB Pk,Education - Teaching
27480,MARY BOWEN LIZ HOCKING,01-2010,324138,MacMillan Publishers,120000,0.0,0,0,English World 6: Work Book,Education - Teaching
27482,Liz Hocking - Mary Bowen,01-2010,324145,MacMillan Publishers,120000,0.0,0,0,English World 5: Work Book,Education - Teaching
27555,Unidentify,12-2015,324151,MacMillan Publishers,120000,0.0,0,0,"English World 4, Work Book",Education - Teaching
27938,Unidentify,01-1970,324154,MacMillan Publishers,177000,0.0,0,0,Tiki.v,Education - Teaching
28102,Unidentify,01-1970,324159,MacMillan Publishers,120000,0.0,0,0,Tiki.v,Education - Teaching
27858,Unidentify,01-1970,324162,MacMillan Publishers,177000,0.0,0,0,Tiki.v,Education - Teaching
27614,Unidentify,01-1970,324177,MacMillan Publishers,120000,0.0,0,0,Tiki.v,Education - Teaching
15810,Unidentify,10-2004,324372,NXB Phụ Nữ,41000,0.0,0,0,Luyện Tập Để Có Một Cơ Thể Đẹp Sau Sinh,Sách Bà Mẹ - Em Bé
26618,Unidentify,08-2009,324892,NXB Trẻ,98000,0.0,0,0,Phong Thủy Trong Nhân Duyên,Sách Kiến Thức Tổng Hợp
27337,Lillian Too,06-2008,324913,NXB Trẻ,69000,4.4,3,0,Phong thủy - Đem lại sức sống cho bạn,Sách Kiến Thức Tổng Hợp
17017,"Lê Quang, Geling yan",09-2009,325952,NXB Hội Nhà Văn,37800,3.0,1,0,Khách Không Mời,Sách Kinh Tế
1506,Long Nhân,06-2009,326516,NXB Hội Nhà Văn,42000,0.0,0,0,Bá Hán 1 - Thần Trong Võ Lâm,Văn Học Nước Ngoài
4054,Long Nhân,06-2009,326516,NXB Hội Nhà Văn,42000,0.0,0,0,Bá Hán 1 - Thần Trong Võ Lâm,Truyện Kiếm Hiệp - Phiêu lưu
27677,Jack C. Richards,11-2004,327199,Harvard Business Press,249000,0.0,0,0,Tiki.v,Education - Teaching
27449,Jack C. Richards,11-2004,327232,Harvard Business Press,249000,0.0,0,0,Tiki.v,Education - Teaching
1507,Rachel Gibson,02-2010,327481,NXB Văn Học,49000,3.3,19,0,Nói dối và hẹn hò trực tuyến,Văn Học Nước Ngoài
8,Rachel Gibson,02-2010,327481,NXB Văn Học,49000,3.3,19,0,Nói dối và hẹn hò trực tuyến,Tiểu Thuyết Tình Cảm Lãng Mạn
9,Rachel Gibson,02-2010,327495,NXB Văn Học,49000,3.6,7,0,Vương phải tình em,Tiểu Thuyết Tình Cảm Lãng Mạn
1508,Rachel Gibson,02-2010,327495,NXB Văn Học,49000,3.6,7,0,Vương phải tình em,Văn Học Nước Ngoài
3525,Chris Womersley,08-2009,327615,NXB Văn Hoá Sài Gòn,43000,3.5,18,0,Đường mòn.,Truyện Trinh Thám
1509,Chris Womersley,08-2009,327615,NXB Văn Hoá Sài Gòn,43000,3.5,18,0,Đường mòn.,Văn Học Nước Ngoài
27972,Miles Craven,10-2008,328851,Cambridge University Press,328000,0.0,0,0,Cambridge English Skills Real...,Education - Teaching
27830,Miles Craven,06-2008,328852,Harvard Business Press,328000,0.0,0,0,Tiki.v,Education - Teaching
27681,Sally Logan,04-2008,328853,Harvard Business Press,328000,0.0,0,0,Tiki.v,Education - Teaching
27900,Bruce Rogers,09-2005,330294,Cengage Learning,280000,0.0,0,0,Introductory Guide to TOEIC Test (Exam Essentials),Education - Teaching
27676,Bruce Rogers,03-2006,330993,Cengage Learning,447000,0.0,0,0,Complete Guide to TOEFL Test: Text and CD Package,Education - Teaching
27448,Milada Broukal,08-2007,331035,Cengage Learning,215000,0.0,0,0,Tiki.v,Education - Teaching
28484,Sir Arthur Conan Doyle,01-1996,331588,Wordsworth Editions Ltd,79000,4.0,2,0,Adventures of Sherlock Holmes,Fiction - Literature
27626,Roger Barnard,10-2009,331801,Oxford University Press,338000,0.0,0,0,Tiki.v,Education - Teaching
28113,Unidentify,01-2011,332079,Oxford University Press,128000,0.0,0,0,Oxford Learner's Pocket...,Education - Teaching
28127,John Eastwood,05-2016,333043,Oxford University Press,87000,4.6,50,0,Oxford Learner's Pocket...,Education - Teaching
28128,John Eastwood,05-2016,333043,Oxford University Press,87000,4.6,50,0,Oxford Learner's Pocket...,Education - Teaching
24481,Nhiều Tác Giả,09-2010,333183,NXB Kim Đồng,32000,5.0,3,0,KỂ CHUYỆN THĂNG LONG HÀ NỘI,Sách Kiến Thức Tổng Hợp
3902,Unidentify,12-2012,333569,NXB Trẻ,42000,0.0,0,0,Tự Truyện Trần Văn Khê -...,Tiểu sử - Hồi ký
28000,Unidentify,08-1975,333720,Oxford University Press,185000,0.0,185000,0,Tiki.v,Education - Teaching
28046,Unidentify,08-1975,333720,Oxford University Press,185000,0.0,185000,0,Tiki.v,Education - Teaching
27936,Miles Craven - Kristin D. Sherman,10-2010,333721,Oxford University Press,185000,0.0,0,0,Q Skills For Success:...,Education - Teaching
27849,Margaret Brooks,10-2010,333722,Oxford University Press,185000,0.0,0,0,Q Skills For Success:...,Education - Teaching
27718,Jaimie Scanlon - Marguerite Ann Snow - Lawrence J. Zwier - Cheryl Boyd Zimmerman,10-2010,333723,Oxford University Press,185000,0.0,0,0,Q Skills For Success:...,Education - Teaching
27550,Michael Duckworth,06-2006,334257,Oxford University Press,296000,0.0,0,0,Business Grammar and Practice,Education - Teaching
27891,Michael Duckworth,09-2003,334262,Oxford University Press,296000,0.0,0,0,Tiki.v,Education - Teaching
27759,Unidentify,11-2006,334379,Oxford University Press,86000,0.0,0,0,Oxford Learners Pocket...,Education - Teaching
20353,Unidentify,05-2006,334381,Oxford University Press,155000,0.0,0,0,Oxford Business English...,Từ Điển
27619,Unidentify,05-2006,334381,Oxford University Press,155000,0.0,0,0,Oxford Business English...,Education - Teaching
20709,Unidentify,05-2006,334381,Oxford University Press,155000,0.0,0,0,Oxford Business English...,Sách Học Ngoại Ngữ
6632,Nguyễn Nhật Ánh,03-2016,335262,NXB Trẻ,31500,4.7,195,0,Đảo Mộng Mơ (Tái Bản),Văn Học Thiếu Nhi
3903,Allen Hassan,12-2012,335319,NXB Trẻ,62000,4.6,12,0,Không Thể Chuộc Lỗi,Tiểu sử - Hồi ký
14897,Adam Khoo,08-2010,335337,NXB Phụ Nữ,77000,4.7,773,0,Tôi Tài Giỏi - Bạn Cũng Thế,Sách Nghệ Thuật Sống Đẹp
16911,Adam Khoo,08-2010,335337,NXB Phụ Nữ,77000,4.7,773,0,Tôi Tài Giỏi - Bạn Cũng Thế,Sách Kinh Tế
25654,Unidentify,04-2008,335338,NXB Văn Hoá Thông Tin,19600,0.0,0,0,Phật giáo trong lòng dân tộc,Sách Kiến Thức Tổng Hợp
26171,Unidentify,04-2008,335349,NXB Văn Hoá Thông Tin,17500,0.0,0,0,Tình ca Quán Âm,Sách Kiến Thức Tổng Hợp
28686,Donald J. Trump,09-2005,335470,Penguin Random House US,172000,5.0,1,0,Trump: Think Like a...,How-to - Self Help
16069,David J. Liebermen,04-2010,335501,NXB Đại học kinh tế quốc dân,42000,4.0,297,0,Đọc Vị Bất Kỳ Ai - Để Không...,Sách Kinh Tế
14694,David J. Liebermen,04-2010,335501,NXB Đại học kinh tế quốc dân,42000,4.0,297,0,Đọc Vị Bất Kỳ Ai - Để Không...,Sách Tư Duy - Kỹ Năng Sống
8250,Nhiều Tác Giả,10-2010,335551,NXB Dân Trí,236000,4.0,5,0,Đố Đáp Đủ Điều,Kiến thức - Bách Khoa
24482,Nhiều Tác Giả,10-2010,335551,NXB Dân Trí,236000,4.0,5,0,Đố Đáp Đủ Điều,Sách Kiến Thức Tổng Hợp
8249,Nhiều Tác Giả,01-2009,335560,NXB Mỹ Thuật,96000,4.4,3,0,365 Chuyện Kể hàng Đêm,Kiến thức - Bách Khoa
10,Minh Hiểu Khê,10-2010,335612,NXB Lao Động,49000,4.2,64,0,Liệt Hỏa Như Ca,Tiểu Thuyết Tình Cảm Lãng Mạn
6378,Minh Hiểu Khê,10-2010,335612,NXB Lao Động,49000,4.2,64,0,Liệt Hỏa Như Ca,Thiếu Niên (11-15 tuôi)
2769,Nhiều Tác Giả,09-2010,335667,NXB Hội Nhà Văn,54000,2.0,1,0,Văn mới 2009 - 2010,Truyện ngắn - Tản văn
10863,Tào Băng Bân,01-2010,335719,NXB Dân Trí,29000,0.0,0,0,12 Con Giáp - Hổ Con Xinh Đẹp.,Truyện Kể Cho Bé
8248,W. A. Bennett,11-2008,335763,NXB Mỹ Thuật,48000,3.0,1,0,EQ Trí Tuệ Cảm Xúc (Bộ 10 Cuốn),Kiến thức - Bách Khoa
8247,Unidentify,12-2008,335764,NXB Mỹ Thuật,38000,0.0,0,0,Vườn Ươm Trí Tuệ (Bộ 4 Cuốn),Kiến thức - Bách Khoa
16228,Timothy Ferriss,12-2015,335818,NXB Lao Động Xã Hội,59500,4.4,41,0,Tuần làm việc 4h,Sách Kinh Tế
16229,Lois P.Frankel,03-2009,335819,NXB Tri Thức,35000,4.2,55,0,Phụ Nữ Thông Minh Không Ở Góc Văn Phòng.,Sách Kinh Tế
15267,Lois P.Frankel,03-2009,335819,NXB Tri Thức,35000,4.2,55,0,Phụ Nữ Thông Minh Không Ở Góc Văn Phòng.,Sách Bà Mẹ - Em Bé
14002,Lois P.Frankel,03-2009,335819,NXB Tri Thức,35000,4.2,55,0,Phụ Nữ Thông Minh Không Ở Góc Văn Phòng.,Sách Tư Duy - Kỹ Năng Sống
16842,Debra Fine,09-2009,335822,NXB Lao Động Xã Hội,34000,4.0,26,0,The fine art of small talk,Sách Kinh Tế
1510,K. G. Paustovsky,07-2010,335910,NXB Văn Học,68600,4.5,16,0,Bông Hồng Vàng Và Bình Minh Mưa...,Văn Học Nước Ngoài
11,K. G. Paustovsky,07-2010,335910,NXB Văn Học,68600,4.5,16,0,Bông Hồng Vàng Và Bình Minh Mưa...,Tiểu Thuyết Tình Cảm Lãng Mạn
16230,Nhiều Tác Giả,12-2009,335935,NXB Phương Đông,25900,4.8,11,0,Quản lý nghiệp,Sách Kinh Tế
14898,Jack Canfield,12-2009,335936,NXB Tri Thức,87500,4.6,19,0,Những Nguyên Tắc Thành Công,Sách Nghệ Thuật Sống Đẹp
17159,Jack Canfield,06-2010,336021,NXB Lao Động Xã Hội,30100,4.5,82,0,Người Nam Châm - Bí Mật Của Luật Hấp Dẫn,Sách Kinh Tế
14899,Jack Canfield,06-2010,336021,NXB Lao Động Xã Hội,30100,4.5,82,0,Người Nam Châm - Bí Mật Của Luật Hấp Dẫn,Sách Nghệ Thuật Sống Đẹp
16231,Nhiều Tác Giả,03-2010,336049,NXB Lao Động Xã Hội,49000,4.0,1,0,Đã Đến Thời Của Chúng Ta,Sách Kinh Tế
2770,Nguyễn Ngọc Tư,03-2014,336071,NXB Trẻ,32000,4.4,38,0,Gió Lẻ Và 9 Câu Chuyện Khác (Tái Bản),Truyện ngắn - Tản văn
20710,Jeff Zeter,08-2007,336102,NXB Trẻ,88000,4.5,2,0,Sharpening Skill For The Toefl IBT 1 (Kèm 4CD),Sách Học Ngoại Ngữ
17061,Nhiều Tác Giả,03-2008,336112,NXB Tổng hợp TP.HCM,14000,1.5,2,0,Sunday Times - Nghệ Thuật Thương Thuyết,Sách Kinh Tế
20711,Lin Lougheed,05-2004,336114,NXB Đà Nẵng,19000,0.0,0,0,The Toeic Test 1 Longman Introductory Course,Sách Học Ngoại Ngữ
1511,Alyson Noël,10-2010,336219,NXB Trẻ,54000,3.5,15,0,Trăng Xanh - Blue Moon,Văn Học Nước Ngoài
6379,Alyson Noël,10-2010,336219,NXB Trẻ,54000,3.5,15,0,Trăng Xanh - Blue Moon,Thiếu Niên (11-15 tuôi)
3814,Alyson Noël,10-2010,336219,NXB Trẻ,54000,3.5,15,0,Trăng Xanh - Blue Moon,Truyện Giả tưởng
2771,Doanh Doanh,06-2010,336264,NXB Phụ Nữ,28000,4.5,2,0,Tín Vật Hoa Hồng,Truyện ngắn - Tản văn
14900,Doanh Doanh,06-2010,336264,NXB Phụ Nữ,28000,4.5,2,0,Tín Vật Hoa Hồng,Sách Nghệ Thuật Sống Đẹp
24483,Bùi Văn Thấm,12-2009,336610,NXB Phụ Nữ,18900,0.0,0,0,Hỏi Đáp Luật Phòng Chống Lực Hành Gia Đình,Sách Kiến Thức Tổng Hợp
24484,Nguyễn Bích Tâm,06-2008,336619,NXB Phụ Nữ,29000,0.0,0,0,Phòng Chống Các Vấn Đề Về Da,Sách Kiến Thức Tổng Hợp
